year,discipline
1989,Medicine
1989,PolScience
1989,Biology
1989,Medicine
1989,Physics
1989,Economics
1989,Physics
1989,PolScience
1989,Biology
1989,Economics
1989,ComputerScience
1989,Medicine
1989,Medicine
1989,Medicine
1989,Physics
1989,Economics
1989,PolScience
1989,Physics
1989,Medicine
1989,Physics
1989,Economics
1989,Medicine
1989,Medicine
1989,Biology
1989,PolScience
1989,Physics
1989,PolScience
1989,PolScience
1989,Economics
1989,Physics
1989,Physics
1989,Economics
1989,PolScience
1989,Physics
1989,Physics
1989,Physics
1989,ComputerScience
1989,ComputerScience
1989,Physics
1989,Physics
1989,PolScience
1989,ComputerScience
1989,Medicine
1989,Literature
1989,Biology
1989,Physics
1989,Medicine
1989,PolScience
1989,Economics
1989,ComputerScience
1989,Medicine
1989,Physics
1989,Medicine
1989,Physics
1989,Medicine
1989,Biology
1989,Economics
1989,Economics
1989,Physics
1989,Physics
1989,Economics
1989,PolScience
1989,Physics
1989,Physics
1989,ComputerScience
1989,Physics
1989,Biology
1989,ComputerScience
1989,Physics
1989,Physics
1989,Biology
1989,ComputerScience
1989,PolScience
1989,Economics
1989,PolScience
1989,PolScience
1989,Medicine
1989,Physics
1989,Economics
1989,ComputerScience
1989,PolScience
1989,ComputerScience
1989,Medicine
1989,Economics
1989,Medicine
1989,PolScience
1989,PolScience
1989,Physics
1989,Medicine
1989,Physics
1989,Biology
1989,Physics
1989,Medicine
1989,Medicine
1989,Medicine
1989,Biology
1989,Physics
1989,Medicine
1989,Physics
1989,Economics
1989,ComputerScience
1989,Physics
1989,Physics
1989,Medicine
1989,ComputerScience
1989,Literature
1989,Medicine
1989,Economics
1989,PolScience
1989,Physics
1989,Biology
1989,Economics
1989,ComputerScience
1989,Biology
1990,PolScience
1990,Economics
1990,Physics
1990,Medicine
1990,Economics
1990,Economics
1990,Economics
1990,Biology
1990,Physics
1990,Physics
1990,Physics
1990,PolScience
1990,PolScience
1990,Physics
1990,Medicine
1990,Medicine
1990,Economics
1990,Literature
1990,Medicine
1990,Medicine
1990,ComputerScience
1990,Biology
1990,Physics
1990,Medicine
1990,Literature
1990,PolScience
1990,Physics
1990,PolScience
1990,PolScience
1990,Physics
1990,Economics
1990,Medicine
1990,Biology
1990,Physics
1990,PolScience
1990,Economics
1990,Physics
1990,Physics
1990,Economics
1990,Economics
1990,ComputerScience
1990,Physics
1990,Medicine
1990,Medicine
1990,Biology
1990,PolScience
1990,Physics
1990,Medicine
1990,Economics
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,ComputerScience
1990,PolScience
1990,Economics
1990,Biology
1990,PolScience
1990,Physics
1990,Physics
1990,PolScience
1990,Biology
1990,Medicine
1990,PolScience
1990,PolScience
1990,ComputerScience
1990,Physics
1990,Medicine
1990,Medicine
1990,Economics
1990,Medicine
1990,PolScience
1990,Medicine
1990,Economics
1990,Physics
1990,PolScience
1990,PolScience
1990,Physics
1990,Economics
1990,ComputerScience
1990,Medicine
1990,Biology
1990,PolScience
1990,PolScience
1990,Physics
1990,Economics
1990,Economics
1990,Physics
1990,Medicine
1990,Physics
1990,Medicine
1990,PolScience
1990,Physics
1990,Literature
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,Medicine
1990,PolScience
1990,PolScience
1990,Economics
1990,Physics
1990,Medicine
1990,PolScience
1990,Physics
1990,Medicine
1990,Economics
1990,PolScience
1990,PolScience
1990,Physics
1990,Medicine
1990,Medicine
1990,Physics
1990,Biology
1990,Physics
1990,PolScience
1990,ComputerScience
1990,Biology
1990,Literature
1990,Physics
1990,Medicine
1990,Medicine
1990,PolScience
1990,Biology
1990,ComputerScience
1990,ComputerScience
1990,PolScience
1990,Medicine
1990,PolScience
1990,Medicine
1990,ComputerScience
1990,Physics
1990,Physics
1990,PolScience
1990,Physics
1990,Economics
1990,Physics
1990,ComputerScience
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,ComputerScience
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,PolScience
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,PolScience
1990,Medicine
1990,Medicine
1990,Economics
1990,Economics
1990,PolScience
1990,Literature
1990,Medicine
1990,ComputerScience
1990,Physics
1990,Physics
1990,Economics
1990,Economics
1990,Medicine
1990,Economics
1990,Medicine
1990,Medicine
1990,Economics
1990,Physics
1990,Physics
1990,Biology
1990,ComputerScience
1990,Physics
1990,Medicine
1990,Economics
1990,Physics
1990,PolScience
1990,Physics
1990,ComputerScience
1990,Biology
1990,Medicine
1990,Physics
1990,Medicine
1990,PolScience
1990,Medicine
1990,Economics
1990,Physics
1990,Physics
1990,Medicine
1990,Physics
1990,Physics
1990,Physics
1990,Biology
1990,Physics
1990,Economics
1990,Physics
1990,Physics
1990,Physics
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,PolScience
1990,Physics
1990,Medicine
1990,Economics
1990,Medicine
1990,PolScience
1990,Economics
1990,Medicine
1990,PolScience
1990,Physics
1990,ComputerScience
1990,PolScience
1990,Economics
1990,Economics
1990,Physics
1990,Economics
1990,Medicine
1990,Economics
1990,Economics
1990,PolScience
1990,Medicine
1990,ComputerScience
1990,Physics
1990,Medicine
1990,Medicine
1990,Biology
1990,Medicine
1990,Physics
1990,Physics
1990,Medicine
1990,Literature
1990,Physics
1990,Physics
1990,Physics
1990,Biology
1990,ComputerScience
1990,Economics
1990,PolScience
1990,PolScience
1990,Physics
1990,Biology
1990,Medicine
1990,Biology
1990,ComputerScience
1990,ComputerScience
1990,PolScience
1990,Biology
1990,Medicine
1990,Economics
1990,Physics
1990,Physics
1990,ComputerScience
1990,Economics
1990,PolScience
1990,Medicine
1990,Physics
1990,Medicine
1990,PolScience
1990,Literature
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,Physics
1990,Physics
1990,ComputerScience
1990,PolScience
1990,ComputerScience
1990,Economics
1990,ComputerScience
1990,Physics
1990,Physics
1990,Physics
1990,Medicine
1990,Physics
1990,ComputerScience
1990,PolScience
1990,Medicine
1990,Physics
1990,PolScience
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,PolScience
1990,PolScience
1990,Economics
1990,Physics
1990,ComputerScience
1990,Physics
1990,PolScience
1990,Medicine
1990,Biology
1990,Medicine
1990,PolScience
1990,ComputerScience
1990,Physics
1990,ComputerScience
1990,Medicine
1990,PolScience
1990,PolScience
1990,Medicine
1990,Physics
1990,PolScience
1990,Biology
1990,Medicine
1990,Medicine
1990,Medicine
1990,ComputerScience
1990,Physics
1990,Medicine
1990,Physics
1990,Physics
1990,Economics
1990,Medicine
1990,Physics
1990,Medicine
1990,Medicine
1990,Economics
1990,Medicine
1990,Medicine
1990,Economics
1990,Medicine
1990,ComputerScience
1990,Physics
1990,Economics
1990,Physics
1990,PolScience
1990,PolScience
1990,Physics
1990,Physics
1990,Physics
1990,Physics
1990,Medicine
1990,Physics
1990,PolScience
1990,Biology
1990,Economics
1990,Physics
1990,ComputerScience
1990,Physics
1990,Physics
1990,Physics
1990,Physics
1990,PolScience
1990,Economics
1990,Physics
1990,Biology
1990,Medicine
1990,Physics
1990,Economics
1990,Economics
1990,Medicine
1990,ComputerScience
1990,Economics
1990,Physics
1990,Economics
1990,Physics
1990,Medicine
1990,Physics
1990,Literature
1990,Medicine
1990,ComputerScience
1990,Economics
1990,PolScience
1990,Literature
1990,PolScience
1990,Medicine
1990,PolScience
1990,ComputerScience
1990,PolScience
1990,Medicine
1990,PolScience
1990,Medicine
1990,Economics
1990,Medicine
1990,ComputerScience
1990,Physics
1990,Physics
1990,Physics
1990,PolScience
1990,Economics
1990,Physics
1990,Physics
1990,ComputerScience
1990,Physics
1990,Physics
1990,PolScience
1990,PolScience
1990,ComputerScience
1990,Economics
1990,Physics
1990,Physics
1990,Economics
1990,ComputerScience
1990,Physics
1990,Economics
1990,Economics
1990,Medicine
1990,PolScience
1990,Economics
1990,Physics
1990,Physics
1990,PolScience
1990,ComputerScience
1990,Literature
1990,Economics
1990,Economics
1990,PolScience
1990,Biology
1990,Medicine
1990,Biology
1990,Physics
1990,Physics
1990,ComputerScience
1990,PolScience
1990,Physics
1990,Economics
1990,PolScience
1990,Economics
1990,PolScience
1990,Economics
1990,Medicine
1990,Medicine
1990,ComputerScience
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,PolScience
1990,ComputerScience
1990,Economics
1990,PolScience
1990,Physics
1990,Biology
1990,PolScience
1990,Medicine
1990,Economics
1990,Economics
1990,Medicine
1990,Economics
1990,Literature
1990,Medicine
1990,Economics
1990,Medicine
1990,ComputerScience
1990,PolScience
1990,Economics
1990,Physics
1990,Physics
1990,Physics
1990,Physics
1990,Physics
1990,Medicine
1990,Medicine
1990,PolScience
1990,PolScience
1990,Medicine
1990,Physics
1990,Economics
1990,ComputerScience
1990,Physics
1990,Economics
1990,Medicine
1990,Medicine
1990,PolScience
1990,Medicine
1990,PolScience
1990,Physics
1990,Economics
1990,Physics
1990,Biology
1990,Medicine
1990,Medicine
1990,Medicine
1990,Literature
1990,ComputerScience
1990,Economics
1990,PolScience
1990,ComputerScience
1990,PolScience
1990,Biology
1990,Economics
1990,Economics
1990,PolScience
1990,PolScience
1990,Medicine
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,Physics
1990,Economics
1990,Medicine
1990,PolScience
1990,Physics
1990,Physics
1990,Physics
1990,PolScience
1990,Physics
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,Literature
1990,ComputerScience
1990,Economics
1990,Economics
1990,Medicine
1990,Medicine
1990,Physics
1990,Economics
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,PolScience
1990,Biology
1990,Medicine
1990,Biology
1990,Physics
1990,Physics
1990,Biology
1990,ComputerScience
1990,Medicine
1990,Literature
1990,Economics
1990,Physics
1990,Literature
1990,Literature
1990,Medicine
1990,PolScience
1990,Physics
1990,PolScience
1990,Economics
1990,ComputerScience
1990,Medicine
1990,Economics
1990,Economics
1990,ComputerScience
1990,Medicine
1990,PolScience
1990,Physics
1990,Biology
1990,Medicine
1990,Biology
1990,Physics
1990,Physics
1990,PolScience
1990,PolScience
1990,Medicine
1990,Medicine
1990,PolScience
1990,Physics
1990,ComputerScience
1990,Medicine
1990,Physics
1990,Economics
1990,ComputerScience
1990,PolScience
1990,PolScience
1990,Economics
1990,PolScience
1990,ComputerScience
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,PolScience
1990,Physics
1990,PolScience
1990,Economics
1990,Medicine
1990,Economics
1990,Physics
1990,Economics
1990,Physics
1990,Economics
1990,Medicine
1990,Biology
1990,PolScience
1990,Economics
1990,Economics
1990,PolScience
1990,Economics
1990,PolScience
1990,Medicine
1990,Physics
1990,Physics
1990,Biology
1990,Medicine
1990,Physics
1990,Physics
1990,Physics
1990,Medicine
1990,Medicine
1990,Physics
1990,Physics
1990,Medicine
1990,Medicine
1990,ComputerScience
1990,Biology
1990,ComputerScience
1990,ComputerScience
1990,Literature
1990,Biology
1990,Medicine
1990,Biology
1990,Physics
1990,Economics
1990,Biology
1990,PolScience
1990,Physics
1990,Economics
1990,Medicine
1990,PolScience
1990,Medicine
1990,Economics
1990,Economics
1990,Physics
1990,PolScience
1990,PolScience
1990,Physics
1990,Physics
1990,Biology
1990,Medicine
1990,ComputerScience
1990,Medicine
1990,ComputerScience
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,Physics
1990,Medicine
1990,Economics
1990,Biology
1990,Economics
1990,ComputerScience
1990,Physics
1990,Medicine
1990,Biology
1990,PolScience
1990,Literature
1990,Economics
1990,PolScience
1990,ComputerScience
1990,PolScience
1990,Medicine
1990,Physics
1990,Literature
1990,Biology
1990,Physics
1990,Biology
1990,Physics
1990,Physics
1990,Physics
1990,ComputerScience
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,Medicine
1990,Biology
1990,Medicine
1990,Physics
1990,Medicine
1990,PolScience
1990,Medicine
1990,Literature
1990,Biology
1990,PolScience
1990,Medicine
1990,Economics
1990,Economics
1990,Physics
1990,Biology
1990,Medicine
1990,Physics
1990,Biology
1990,Biology
1990,Economics
1990,ComputerScience
1990,ComputerScience
1990,PolScience
1990,Medicine
1990,Physics
1990,Physics
1990,Medicine
1990,Economics
1990,Medicine
1990,PolScience
1990,Physics
1990,PolScience
1990,ComputerScience
1990,Medicine
1990,PolScience
1990,Physics
1990,PolScience
1990,PolScience
1990,ComputerScience
1990,Economics
1990,Physics
1990,PolScience
1990,Physics
1990,ComputerScience
1990,Medicine
1990,Physics
1990,Medicine
1990,Medicine
1990,ComputerScience
1990,Economics
1990,Medicine
1990,ComputerScience
1990,Medicine
1990,Biology
1990,Medicine
1990,ComputerScience
1990,PolScience
1990,Medicine
1990,Biology
1990,ComputerScience
1990,PolScience
1990,Literature
1990,Economics
1990,ComputerScience
1990,PolScience
1990,Economics
1990,ComputerScience
1990,Economics
1990,Medicine
1990,PolScience
1990,Economics
1990,ComputerScience
1990,Physics
1990,Physics
1990,Physics
1990,Physics
1990,Economics
1990,Medicine
1990,PolScience
1990,Medicine
1990,Medicine
1990,Economics
1990,Physics
1990,Medicine
1990,Physics
1990,Economics
1990,Economics
1990,PolScience
1990,PolScience
1990,Physics
1990,ComputerScience
1990,Medicine
1990,Literature
1990,Medicine
1990,PolScience
1990,Economics
1990,ComputerScience
1990,Physics
1990,Economics
1990,Medicine
1990,Literature
1990,ComputerScience
1990,Medicine
1990,Physics
1990,ComputerScience
1990,Medicine
1990,ComputerScience
1990,ComputerScience
1990,Biology
1990,Biology
1990,Medicine
1990,PolScience
1990,ComputerScience
1990,Medicine
1990,Literature
1990,Biology
1990,Physics
1990,Medicine
1990,ComputerScience
1990,Economics
1990,Physics
1990,Physics
1990,Physics
1990,Medicine
1990,Economics
1990,Physics
1990,PolScience
1990,Medicine
1990,PolScience
1990,Physics
1990,Economics
1990,Physics
1990,Economics
1990,Biology
1990,Economics
1990,ComputerScience
1990,PolScience
1990,Literature
1990,Literature
1990,PolScience
1990,PolScience
1990,Physics
1990,Medicine
1990,Economics
1990,Physics
1990,PolScience
1990,Medicine
1990,PolScience
1990,PolScience
1990,Biology
1990,Economics
1990,PolScience
1990,Medicine
1990,Economics
1990,Physics
1990,Medicine
1990,Economics
1990,Medicine
1990,Economics
1990,Medicine
1990,ComputerScience
1990,Medicine
1990,PolScience
1990,Physics
1990,PolScience
1990,Medicine
1990,Economics
1990,PolScience
1990,PolScience
1990,ComputerScience
1990,Biology
1990,Economics
1990,Physics
1990,Physics
1990,ComputerScience
1990,Biology
1990,PolScience
1990,Physics
1990,Literature
1990,Biology
1990,Economics
1990,Physics
1990,Physics
1990,Medicine
1990,Physics
1990,ComputerScience
1990,Economics
1990,Medicine
1990,PolScience
1990,Physics
1990,Economics
1990,Biology
1990,Medicine
1990,Physics
1990,Economics
1990,Economics
1990,Medicine
1990,Physics
1990,Physics
1990,Economics
1990,Medicine
1990,ComputerScience
1990,PolScience
1990,Physics
1990,ComputerScience
1990,PolScience
1990,ComputerScience
1990,Physics
1990,Physics
1990,Physics
1990,ComputerScience
1990,PolScience
1990,Physics
1990,Medicine
1990,ComputerScience
1990,Medicine
1990,Economics
1990,Medicine
1990,Medicine
1990,Physics
1990,PolScience
1990,Medicine
1990,Physics
1990,Physics
1990,Physics
1990,Medicine
1990,Medicine
1990,Physics
1990,Economics
1990,PolScience
1990,Medicine
1990,Literature
1990,ComputerScience
1990,ComputerScience
1990,Physics
1990,Physics
1990,ComputerScience
1990,Economics
1990,Physics
1990,Physics
1990,Economics
1990,Economics
1990,PolScience
1990,Physics
1990,Medicine
1990,PolScience
1990,Physics
1990,Medicine
1990,ComputerScience
1990,PolScience
1990,ComputerScience
1990,Physics
1990,Economics
1990,PolScience
1990,ComputerScience
1990,PolScience
1990,ComputerScience
1990,PolScience
1990,ComputerScience
1990,Literature
1990,ComputerScience
1990,Physics
1990,Biology
1990,PolScience
1990,ComputerScience
1990,PolScience
1990,ComputerScience
1990,ComputerScience
1990,PolScience
1990,PolScience
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,Physics
1990,Literature
1990,ComputerScience
1990,Physics
1990,ComputerScience
1990,Economics
1990,Biology
1990,Economics
1990,ComputerScience
1990,Medicine
1990,PolScience
1990,Physics
1990,Medicine
1990,Economics
1990,Medicine
1990,PolScience
1990,Physics
1990,PolScience
1990,Economics
1990,Physics
1990,ComputerScience
1990,PolScience
1990,Physics
1990,Physics
1990,Medicine
1990,Physics
1990,Economics
1990,PolScience
1990,Medicine
1990,Physics
1990,ComputerScience
1990,Economics
1990,ComputerScience
1990,Physics
1990,ComputerScience
1990,Literature
1990,PolScience
1990,Physics
1990,Biology
1990,ComputerScience
1990,Medicine
1990,Physics
1990,Biology
1990,Medicine
1990,PolScience
1990,Economics
1990,Economics
1990,PolScience
1990,Economics
1990,ComputerScience
1990,Economics
1990,ComputerScience
1990,Medicine
1990,Economics
1990,Medicine
1990,Medicine
1990,Medicine
1990,Economics
1990,Economics
1990,Physics
1990,ComputerScience
1990,Physics
1990,PolScience
1990,Economics
1990,Medicine
1990,Medicine
1990,Biology
1990,ComputerScience
1990,ComputerScience
1990,Medicine
1990,Physics
1990,PolScience
1990,Medicine
1990,Medicine
1990,Physics
1990,Medicine
1990,Medicine
1990,Physics
1990,PolScience
1990,Biology
1990,Physics
1990,ComputerScience
1990,PolScience
1990,Physics
1990,PolScience
1990,Biology
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,Medicine
1990,Economics
1990,Economics
1990,PolScience
1990,Physics
1990,Physics
1990,PolScience
1990,Medicine
1990,Physics
1990,Physics
1990,Economics
1990,Physics
1990,Economics
1990,Economics
1990,Economics
1990,Medicine
1990,ComputerScience
1990,Physics
1990,Economics
1990,Medicine
1990,Economics
1990,ComputerScience
1990,Medicine
1990,Physics
1990,Physics
1990,Economics
1990,PolScience
1990,PolScience
1990,PolScience
1990,Medicine
1990,Economics
1990,PolScience
1990,Physics
1990,ComputerScience
1990,Biology
1990,Economics
1990,Physics
1990,ComputerScience
1990,Medicine
1990,Medicine
1990,Economics
1990,PolScience
1990,Physics
1990,Medicine
1990,Physics
1990,Physics
1990,PolScience
1990,Medicine
1990,ComputerScience
1990,PolScience
